age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,dependents,education,self_employed,property_area,existing_loans,loan_status
60,52549.0,26,808,7647.0,36,0.087,0,Bachelor,No,Semiurban,0,Approved
47,41537.0,26,670,38310.0,60,0.353,0,Bachelor,Yes,Urban,3,Rejected
37,124249.0,12,731,13839.0,48,0.327,2,Bachelor,Yes,Urban,0,Approved
26,71611.0,8,756,66909.0,24,0.053,1,Master,No,Semiurban,2,Approved
25,117047.0,7,675,21932.0,48,0.416,2,Bachelor,No,Rural,3,Rejected
38,63575.0,20,776,41020.0,36,0.413,1,High School,No,Urban,1,Approved
57,57518.0,1,780,27124.0,36,0.297,1,High School,No,Semiurban,3,Approved
43,32858.0,4,794,42316.0,12,0.294,3,Master,Yes,Urban,0,Approved
42,55362.0,9,724,26078.0,48,0.356,1,Bachelor,Yes,Semiurban,0,Approved
32,55396.0,14,850,20973.0,48,0.122,1,Bachelor,Yes,Urban,3,Approved
46,25931.0,2,644,36634.0,60,0.453,2,Bachelor,No,Semiurban,0,Rejected
49,40878.0,2,849,90582.0,36,0.088,0,Bachelor,No,Semiurban,2,Approved
65,46041.0,0,748,15105.0,36,0.119,1,Bachelor,Yes,Urban,1,Approved
53,69044.0,5,791,30177.0,24,0.212,0,Bachelor,No,Rural,0,Approved
48,70886.0,28,666,17939.0,60,0.056,1,Master,No,Semiurban,1,Approved
61,39949.0,22,753,25011.0,60,0.104,2,Bachelor,Yes,Urban,2,Approved
40,71180.0,22,797,18500.0,60,0.278,0,High School,No,Semiurban,2,Approved
63,49759.0,9,608,4428.0,36,0.118,0,Bachelor,No,Urban,3,Rejected
37,11348.0,19,678,15804.0,24,0.459,2,High School,No,Urban,0,Approved
26,42129.0,8,529,34470.0,36,0.048,2,High School,No,Urban,1,Rejected
39,99562.0,16,677,10946.0,36,0.248,1,Bachelor,No,Rural,1,Approved
26,21809.0,8,629,32753.0,36,0.286,1,High School,No,Rural,0,Rejected
26,58517.0,8,674,20282.0,24,0.348,0,Bachelor,No,Semiurban,3,Approved
60,131529.0,10,850,15893.0,12,0.371,0,Bachelor,No,Rural,1,Approved
56,36198.0,19,819,32432.0,36,0.274,1,High School,No,Semiurban,1,Approved
30,55065.0,12,582,28023.0,60,0.405,1,High School,No,Urban,2,Rejected
58,26846.0,25,732,23659.0,48,0.314,3,Bachelor,No,Semiurban,3,Approved
24,134600.0,6,750,34838.0,48,0.465,1,Doctorate,No,Semiurban,0,Approved
33,52536.0,15,665,20540.0,24,0.349,0,High School,Yes,Urban,2,Approved
52,56429.0,30,703,6180.0,48,0.412,0,High School,No,Urban,0,Approved
34,115839.0,16,711,14078.0,36,0.243,2,Doctorate,No,Urban,1,Approved
53,79134.0,15,589,5571.0,12,0.288,1,Master,No,Urban,3,Approved
60,33979.0,8,613,27596.0,36,0.195,2,Master,No,Semiurban,2,Rejected
23,38526.0,5,703,32230.0,24,0.033,1,High School,No,Semiurban,3,Approved
22,72208.0,4,697,33198.0,60,0.441,0,Master,Yes,Urban,2,Approved
63,39020.0,2,637,24737.0,60,0.209,3,Master,Yes,Urban,1,Rejected
44,17165.0,0,630,33768.0,36,0.276,0,High School,Yes,Semiurban,3,Rejected
43,53413.0,3,683,6460.0,48,0.4,0,Bachelor,No,Urban,2,Approved
41,24367.0,11,756,16784.0,36,0.273,1,High School,No,Urban,0,Approved
40,133792.0,4,684,7176.0,24,0.12,2,Bachelor,Yes,Semiurban,3,Approved
52,60616.0,27,812,14260.0,48,0.197,1,Bachelor,Yes,Semiurban,2,Approved
47,33431.0,28,638,51467.0,48,0.144,1,High School,No,Semiurban,3,Rejected
28,37453.0,5,704,36634.0,48,0.1,1,Doctorate,No,Urban,2,Rejected
49,19456.0,25,663,27684.0,24,0.444,2,Master,No,Rural,0,Approved
51,30043.0,4,734,15996.0,36,0.329,2,Master,No,Rural,1,Approved
26,96189.0,8,631,9436.0,12,0.502,2,High School,No,Rural,3,Approved
37,187694.0,11,835,20327.0,24,0.383,0,Bachelor,No,Urban,2,Approved
56,82011.0,1,563,37052.0,24,0.336,1,Master,No,Urban,0,Rejected
48,52285.0,13,819,23495.0,12,0.218,2,High School,Yes,Semiurban,0,Approved
27,43369.0,9,697,6422.0,36,0.47,0,Bachelor,No,Urban,1,Approved
22,32501.0,4,731,19267.0,36,0.333,0,High School,Yes,Urban,1,Approved
47,170751.0,3,790,5190.0,48,0.118,3,Bachelor,Yes,Semiurban,2,Approved
41,49577.0,23,754,30359.0,36,0.141,2,Bachelor,Yes,Rural,1,Approved
64,176078.0,9,635,11472.0,24,0.146,4,Master,No,Semiurban,1,Approved
44,118365.0,14,735,8128.0,60,0.23,1,Bachelor,No,Urban,1,Approved
62,21113.0,3,830,30631.0,60,0.576,0,Bachelor,No,Urban,0,Approved
30,38132.0,12,623,25893.0,24,0.343,0,High School,No,Urban,2,Rejected
41,38067.0,23,849,20935.0,36,0.227,2,Bachelor,No,Urban,0,Approved
27,52637.0,9,719,74812.0,24,0.151,2,Master,No,Urban,3,Rejected
46,53205.0,22,658,27197.0,60,0.156,1,Bachelor,No,Urban,3,Approved
29,285792.0,11,623,11836.0,36,0.271,1,Master,No,Urban,0,Approved
43,30413.0,4,673,25225.0,24,0.435,2,Bachelor,No,Urban,2,Rejected
36,62381.0,7,543,14946.0,48,0.505,0,Bachelor,Yes,Rural,1,Rejected
29,77201.0,1,659,41008.0,48,0.348,0,Master,Yes,Semiurban,2,Approved
25,54952.0,7,670,21607.0,24,0.334,4,High School,No,Rural,1,Approved
44,58436.0,15,609,23042.0,36,0.06,1,Bachelor,Yes,Semiurban,1,Approved
63,30960.0,0,746,7049.0,36,0.14,2,Bachelor,No,Semiurban,3,Approved
29,58317.0,11,674,18732.0,36,0.331,3,Master,No,Semiurban,0,Approved
39,72865.0,0,642,17354.0,36,0.513,2,Bachelor,No,Semiurban,2,Rejected
31,65859.0,13,666,9250.0,48,0.649,1,Bachelor,No,Urban,2,Approved
57,75260.0,21,717,15586.0,48,0.443,2,High School,No,Semiurban,3,Approved
39,119614.0,21,695,23894.0,48,0.071,1,Master,Yes,Urban,1,Approved
64,92081.0,3,637,17949.0,48,0.082,3,Bachelor,No,Rural,2,Approved
32,57200.0,14,699,7189.0,36,0.216,0,Bachelor,No,Urban,3,Approved
24,28872.0,6,686,15071.0,36,0.488,2,High School,No,Urban,2,Rejected
47,39541.0,26,605,13279.0,48,0.206,3,Bachelor,No,Semiurban,1,Approved
50,48742.0,21,668,20413.0,24,0.33,0,Bachelor,No,Urban,3,Approved
65,63189.0,20,733,19029.0,24,0.592,2,Bachelor,No,Rural,3,Approved
60,42277.0,0,733,13775.0,24,0.473,0,Bachelor,No,Semiurban,0,Approved
60,32874.0,21,673,13429.0,48,0.382,0,Bachelor,No,Semiurban,0,Approved
49,28612.0,13,741,18804.0,36,0.28,0,High School,No,Urban,3,Rejected
37,22180.0,19,617,33660.0,36,0.215,1,Master,No,Semiurban,3,Rejected
40,48333.0,21,619,21574.0,36,0.317,0,Bachelor,Yes,Urban,1,Rejected
27,24508.0,2,671,45393.0,60,0.157,1,High School,Yes,Urban,1,Rejected
40,31723.0,22,802,37598.0,24,0.331,1,High School,No,Semiurban,3,Approved
37,44287.0,1,702,47618.0,36,0.532,0,Master,No,Urban,0,Rejected
22,26379.0,4,669,43815.0,48,0.058,0,Master,No,Semiurban,0,Approved
30,67775.0,6,806,49714.0,48,0.056,2,Master,No,Semiurban,2,Approved
45,82637.0,27,668,8506.0,36,0.328,1,Master,Yes,Rural,0,Approved
37,40656.0,4,850,27418.0,24,0.126,2,Bachelor,Yes,Semiurban,0,Approved
65,43249.0,26,652,39737.0,60,0.211,2,Bachelor,No,Urban,0,Approved
42,73915.0,6,614,44690.0,36,0.562,2,Master,Yes,Rural,3,Rejected
64,37138.0,20,678,10907.0,60,0.227,2,Bachelor,No,Semiurban,0,Approved
50,35760.0,2,671,27596.0,48,0.424,2,Bachelor,No,Urban,3,Rejected
22,106209.0,4,629,18902.0,60,0.22,1,Bachelor,No,Urban,0,Approved
30,89446.0,12,850,59797.0,12,0.332,1,High School,No,Semiurban,3,Approved
52,76568.0,22,714,7306.0,36,0.273,0,High School,No,Urban,1,Approved
45,91509.0,27,725,10917.0,24,0.404,4,High School,No,Rural,1,Approved
34,18538.0,16,655,5548.0,36,0.115,2,High School,Yes,Rural,0,Approved
44,115809.0,16,647,19774.0,36,0.384,2,Bachelor,No,Semiurban,1,Approved
61,68236.0,9,767,78403.0,36,0.049,2,High School,No,Urban,0,Approved
38,95896.0,8,564,17489.0,36,0.266,1,High School,No,Urban,0,Rejected
23,68052.0,5,604,19222.0,48,0.184,0,High School,No,Semiurban,1,Approved
34,56500.0,16,671,25740.0,36,0.658,0,Bachelor,No,Urban,1,Approved
63,47272.0,28,791,16690.0,36,0.377,0,Master,No,Urban,2,Approved
55,67307.0,13,662,22835.0,36,0.102,2,Bachelor,No,Semiurban,3,Approved
58,46334.0,15,721,23227.0,48,0.357,1,Bachelor,No,Semiurban,0,Approved
62,88647.0,25,692,10389.0,12,0.385,1,Bachelor,No,Urban,1,Approved
26,22984.0,8,787,16933.0,48,0.222,0,Bachelor,No,Semiurban,2,Approved
33,40832.0,6,571,29155.0,36,0.409,2,Doctorate,No,Urban,1,Rejected
23,169353.0,5,745,32916.0,36,0.18,2,Bachelor,Yes,Semiurban,2,Approved
21,38978.0,3,675,41863.0,48,0.375,2,Bachelor,Yes,Semiurban,1,Rejected
58,48234.0,23,759,22385.0,36,0.246,1,Master,No,Urban,1,Approved
63,33849.0,0,629,22683.0,48,0.654,1,Bachelor,No,Rural,2,Rejected
28,66158.0,10,692,29312.0,60,0.236,1,Bachelor,Yes,Rural,0,Approved
53,36686.0,28,682,12229.0,12,0.569,0,Bachelor,No,Rural,0,Approved
45,49662.0,0,615,11907.0,36,0.111,1,High School,Yes,Urban,2,Rejected
24,87725.0,6,594,16598.0,60,0.261,1,Bachelor,No,Rural,2,Rejected
62,37450.0,2,646,7859.0,60,0.065,2,Master,Yes,Semiurban,3,Approved
60,84866.0,11,700,23450.0,48,0.423,1,Bachelor,No,Urban,2,Approved
46,86449.0,10,633,35597.0,24,0.438,0,High School,No,Semiurban,1,Approved
52,98254.0,16,665,11346.0,36,0.354,1,Bachelor,No,Rural,1,Approved
38,59420.0,20,549,23884.0,60,0.203,1,Master,No,Rural,2,Rejected
56,327021.0,14,662,11958.0,48,0.082,2,Bachelor,No,Urban,0,Approved
41,98231.0,12,767,9296.0,36,0.569,2,Master,No,Urban,0,Approved
65,65760.0,2,743,68476.0,24,0.101,0,High School,Yes,Semiurban,3,Approved
23,33973.0,5,683,9383.0,48,0.239,1,Bachelor,No,Rural,3,Approved
28,52141.0,9,708,7837.0,36,0.455,1,High School,No,Rural,3,Approved
64,120520.0,14,628,20696.0,60,0.216,2,Bachelor,No,Urban,2,Approved
33,140833.0,2,812,21433.0,36,0.132,3,Master,No,Urban,3,Approved
34,124016.0,8,845,27773.0,36,0.298,1,Bachelor,No,Semiurban,1,Approved
56,84706.0,17,702,66100.0,36,0.275,2,Bachelor,Yes,Urban,0,Approved
29,27570.0,11,850,10862.0,36,0.152,0,Master,No,Urban,2,Approved
44,71900.0,10,639,12359.0,36,0.508,3,Bachelor,Yes,Semiurban,0,Approved
33,27787.0,15,596,51218.0,12,0.268,2,Bachelor,No,Urban,3,Rejected
29,24270.0,11,637,33142.0,36,0.318,0,High School,No,Rural,2,Rejected
64,62732.0,11,674,30278.0,24,0.17,2,Bachelor,Yes,Rural,2,Approved
29,73339.0,9,850,12268.0,60,0.279,1,Bachelor,Yes,Urban,2,Approved
25,90395.0,1,669,37420.0,24,0.22,4,Bachelor,No,Semiurban,1,Approved
51,72295.0,28,626,30339.0,36,0.215,0,High School,Yes,Semiurban,2,Approved
60,73678.0,3,623,20360.0,48,0.392,1,High School,No,Semiurban,1,Approved
26,32001.0,6,776,12307.0,24,0.525,1,High School,No,Rural,0,Approved
52,51914.0,4,765,19293.0,36,0.146,0,Master,No,Urban,0,Approved
45,24009.0,21,654,52556.0,60,0.335,2,Master,No,Rural,0,Approved
58,18274.0,11,549,8840.0,36,0.362,2,Bachelor,Yes,Semiurban,3,Rejected
26,82656.0,8,605,10703.0,36,0.352,1,Master,No,Urban,1,Approved
64,36347.0,18,819,11969.0,60,0.127,3,High School,No,Semiurban,2,Approved
48,88873.0,0,742,13782.0,60,0.077,3,Master,No,Semiurban,0,Approved
58,101182.0,9,695,17817.0,60,0.197,2,High School,No,Urban,1,Approved
37,39123.0,0,830,33564.0,36,0.379,0,High School,No,Rural,1,Approved
63,76097.0,2,837,24295.0,48,0.505,3,High School,Yes,Urban,3,Approved
49,38233.0,14,687,18726.0,36,0.082,0,Bachelor,Yes,Urban,3,Approved
26,19927.0,8,689,21551.0,36,0.398,1,Bachelor,No,Semiurban,2,Approved
62,58860.0,2,646,27003.0,36,0.114,4,High School,No,Semiurban,1,Approved
56,42451.0,12,669,6033.0,60,0.589,0,Bachelor,No,Semiurban,0,Approved
34,43176.0,14,579,36122.0,36,0.214,0,Bachelor,No,Semiurban,3,Rejected
45,163004.0,27,578,10519.0,60,0.425,2,Bachelor,No,Semiurban,2,Approved
38,23763.0,20,561,13492.0,60,0.2,0,High School,No,Semiurban,1,Rejected
45,67892.0,12,771,22458.0,36,0.57,0,High School,No,Semiurban,3,Approved
64,31823.0,14,573,17139.0,24,0.31,0,Bachelor,No,Urban,2,Rejected
61,90638.0,2,836,24702.0,60,0.221,2,Bachelor,Yes,Urban,3,Approved
30,64811.0,11,635,19738.0,24,0.03,1,Bachelor,No,Rural,1,Approved
64,67760.0,18,820,14914.0,48,0.248,1,Bachelor,No,Urban,1,Approved
40,32709.0,0,663,48621.0,12,0.491,3,Bachelor,No,Semiurban,1,Rejected
52,36099.0,28,573,28520.0,24,0.163,2,Bachelor,Yes,Semiurban,3,Rejected
55,91590.0,15,786,21906.0,36,0.381,1,Master,No,Urban,3,Approved
42,145660.0,24,795,28234.0,36,0.197,0,Master,No,Urban,1,Approved
41,71629.0,8,622,11381.0,60,0.149,2,Bachelor,No,Urban,2,Approved
41,33574.0,23,665,73993.0,24,0.085,0,High School,No,Semiurban,1,Rejected
59,66271.0,11,622,8877.0,24,0.23,3,Doctorate,No,Urban,1,Approved
38,209023.0,20,681,19374.0,48,0.253,0,High School,Yes,Urban,2,Approved
33,58187.0,15,698,14942.0,60,0.484,2,Master,No,Rural,3,Approved
37,122897.0,19,664,14578.0,36,0.14,3,Bachelor,No,Semiurban,0,Approved
29,36604.0,6,554,13398.0,48,0.474,0,Bachelor,Yes,Urban,1,Rejected
38,53742.0,20,646,10900.0,12,0.045,0,Bachelor,No,Urban,1,Approved
26,77331.0,5,743,38970.0,60,0.079,0,Bachelor,No,Semiurban,2,Approved
25,68434.0,1,674,8226.0,48,0.215,0,High School,No,Urban,2,Approved
53,36083.0,13,665,34113.0,60,0.041,1,High School,Yes,Urban,3,Rejected
24,35237.0,6,620,27438.0,48,0.137,0,High School,Yes,Rural,0,Rejected
46,94717.0,28,644,14052.0,60,0.353,0,High School,Yes,Semiurban,2,Approved
56,105920.0,26,796,25446.0,36,0.155,1,Bachelor,No,Rural,1,Approved
53,126344.0,17,605,16244.0,48,0.409,0,Master,No,Semiurban,0,Approved
41,148338.0,23,744,8800.0,48,0.256,2,High School,No,Urban,3,Approved
29,59227.0,11,694,8860.0,36,0.28,0,Bachelor,No,Semiurban,0,Approved
62,46348.0,14,708,27561.0,60,0.153,0,High School,Yes,Urban,3,Approved
58,115628.0,5,635,26647.0,48,0.36,0,Bachelor,Yes,Urban,1,Approved
48,81412.0,24,664,21066.0,60,0.278,0,Bachelor,No,Urban,0,Approved
24,32040.0,6,690,13956.0,36,0.331,0,Bachelor,No,Rural,1,Approved
22,31151.0,4,651,15904.0,60,0.081,0,High School,No,Semiurban,3,Rejected
35,72089.0,11,715,14567.0,36,0.284,0,High School,No,Semiurban,3,Approved
28,49891.0,10,724,5783.0,60,0.135,1,High School,No,Semiurban,1,Approved
59,54206.0,8,850,18731.0,12,0.397,1,Doctorate,No,Urban,1,Approved
30,99209.0,11,711,25279.0,48,0.317,1,Bachelor,No,Semiurban,0,Approved
33,83496.0,10,547,18809.0,24,0.302,3,Bachelor,No,Urban,2,Rejected
64,114293.0,18,777,56844.0,48,0.194,2,High School,No,Urban,3,Approved
57,19010.0,22,675,9369.0,36,0.412,0,Bachelor,No,Urban,0,Approved
30,63225.0,12,841,11712.0,60,0.284,1,Bachelor,No,Urban,0,Approved
38,80593.0,4,800,19626.0,60,0.53,2,High School,No,Semiurban,3,Approved
44,23753.0,10,652,21090.0,36,0.507,1,Bachelor,No,Semiurban,2,Rejected
50,38365.0,20,744,5231.0,48,0.331,0,High School,No,Semiurban,1,Approved
63,34642.0,6,645,26632.0,48,0.289,2,High School,No,Rural,2,Rejected
60,55660.0,2,690,21153.0,36,0.407,0,Bachelor,No,Urban,2,Approved
64,134647.0,9,741,4539.0,36,0.201,0,Master,No,Semiurban,2,Approved
22,167295.0,4,773,16685.0,24,0.1,2,High School,No,Urban,0,Approved
31,35145.0,13,757,10642.0,12,0.478,4,High School,Yes,Urban,3,Approved
46,73475.0,4,696,13406.0,36,0.319,3,High School,No,Rural,3,Approved
23,74789.0,5,850,7543.0,36,0.184,4,Master,Yes,Semiurban,3,Approved
36,68069.0,6,663,23592.0,36,0.288,1,High School,Yes,Semiurban,0,Approved
27,68496.0,9,569,56573.0,60,0.289,1,Master,Yes,Urban,1,Rejected
62,65000.0,17,584,21384.0,12,0.25,0,High School,Yes,Rural,1,Approved
23,139142.0,3,801,4423.0,60,0.453,1,High School,Yes,Semiurban,2,Approved
27,100856.0,9,684,21672.0,48,0.218,2,Bachelor,No,Urban,1,Approved
29,30700.0,11,702,15861.0,48,0.383,0,Bachelor,No,Urban,1,Approved
27,85198.0,9,649,8800.0,36,0.033,0,Bachelor,No,Semiurban,3,Approved
46,89850.0,21,656,22652.0,24,0.11,3,Bachelor,No,Urban,2,Approved
37,65403.0,19,631,31888.0,60,0.521,0,Doctorate,No,Urban,3,Rejected
62,102475.0,0,725,11656.0,48,0.48,0,Bachelor,No,Urban,2,Approved
32,60994.0,14,683,6184.0,60,0.133,3,Master,No,Urban,2,Approved
45,61411.0,10,723,4868.0,24,0.189,0,Master,No,Urban,1,Approved
50,58793.0,24,715,11678.0,36,0.157,2,Bachelor,No,Semiurban,1,Approved
49,18125.0,14,658,16270.0,36,0.323,0,Master,No,Semiurban,1,Approved
56,52621.0,17,581,12871.0,48,0.184,0,Bachelor,No,Urban,3,Rejected
30,38084.0,11,574,11545.0,48,0.125,0,Bachelor,Yes,Rural,2,Rejected
43,28639.0,25,850,26037.0,24,0.264,0,Bachelor,Yes,Urban,1,Approved
57,121031.0,3,801,24318.0,24,0.164,1,Bachelor,No,Semiurban,3,Approved
59,72577.0,27,791,20493.0,12,0.189,2,Bachelor,No,Semiurban,3,Approved
48,54105.0,6,639,30603.0,24,0.279,1,High School,No,Semiurban,0,Approved
50,40314.0,27,691,11749.0,24,0.138,1,Doctorate,No,Urban,1,Approved
59,64730.0,0,629,8837.0,12,0.339,0,High School,No,Semiurban,2,Approved
49,94881.0,0,592,12818.0,36,0.429,2,High School,No,Semiurban,3,Rejected
63,34901.0,2,646,12256.0,48,0.197,0,High School,No,Urban,3,Approved
26,54854.0,8,789,4745.0,48,0.105,0,Bachelor,No,Urban,0,Approved
36,88657.0,8,753,12626.0,36,0.369,4,High School,No,Semiurban,1,Approved
26,18964.0,8,617,36912.0,24,0.261,3,Master,No,Urban,0,Rejected
25,53286.0,7,666,30293.0,48,0.403,0,Bachelor,No,Urban,0,Approved
42,43433.0,0,746,25324.0,36,0.658,0,Master,No,Urban,1,Approved
31,51097.0,13,647,19608.0,24,0.147,1,High School,Yes,Semiurban,3,Rejected
39,41739.0,21,696,46162.0,36,0.523,1,Bachelor,No,Semiurban,1,Approved
40,59325.0,13,720,9036.0,60,0.162,3,Bachelor,Yes,Semiurban,0,Approved
48,158432.0,28,719,9614.0,36,0.283,1,High School,No,Semiurban,0,Approved
63,46025.0,20,709,37381.0,60,0.191,0,Bachelor,No,Urban,2,Rejected
59,64572.0,1,641,18326.0,24,0.272,1,Bachelor,No,Urban,2,Rejected
38,164752.0,16,649,11636.0,24,0.514,0,Bachelor,Yes,Semiurban,1,Approved
35,40643.0,11,605,25768.0,24,0.325,1,Master,No,Urban,1,Rejected
55,149217.0,4,573,13536.0,48,0.2,1,Bachelor,Yes,Semiurban,3,Approved
26,55161.0,8,681,10444.0,36,0.183,3,High School,No,Semiurban,0,Approved
45,146551.0,6,751,10256.0,36,0.303,0,Master,No,Semiurban,3,Approved
40,83092.0,2,586,22184.0,60,0.116,2,Doctorate,No,Urban,3,Approved
29,65121.0,6,710,20577.0,36,0.071,0,Bachelor,No,Urban,3,Approved
48,53050.0,25,749,48243.0,24,0.051,3,High School,No,Semiurban,2,Approved
35,39021.0,17,552,14907.0,48,0.396,0,High School,No,Urban,2,Rejected
29,57341.0,11,670,14742.0,24,0.531,0,Bachelor,No,Urban,3,Rejected
50,90097.0,14,813,45885.0,36,0.048,0,High School,No,Urban,0,Approved
28,54605.0,3,731,34160.0,60,0.196,2,High School,No,Semiurban,3,Approved
51,46210.0,12,550,19778.0,36,0.172,0,Bachelor,No,Rural,0,Rejected
28,47914.0,6,739,6525.0,36,0.431,1,Master,No,Semiurban,0,Approved
40,94935.0,17,634,10619.0,36,0.301,0,Bachelor,No,Urban,0,Approved
57,107896.0,8,742,9072.0,24,0.305,2,Bachelor,No,Semiurban,0,Approved
31,38107.0,13,638,18432.0,36,0.421,4,Bachelor,No,Urban,2,Approved
55,38077.0,11,686,12935.0,36,0.543,0,Master,Yes,Urban,0,Approved
53,67761.0,9,650,51022.0,24,0.139,1,High School,No,Rural,2,Rejected
61,127418.0,30,690,6481.0,12,0.241,1,High School,No,Rural,0,Approved
28,103299.0,10,647,8461.0,36,0.176,1,High School,No,Semiurban,0,Approved
53,27628.0,5,673,21102.0,36,0.387,0,High School,No,Urban,1,Rejected
63,47565.0,14,602,25262.0,36,0.257,0,High School,No,Urban,3,Rejected
55,32967.0,7,727,3349.0,60,0.067,2,Bachelor,No,Urban,0,Approved
29,47475.0,11,703,5826.0,24,0.264,0,High School,Yes,Semiurban,1,Approved
57,132921.0,17,569,15166.0,24,0.124,0,Master,No,Urban,0,Approved
25,25151.0,7,764,43458.0,60,0.502,0,High School,No,Urban,0,Approved
47,22578.0,29,677,61400.0,24,0.154,2,Master,No,Rural,2,Approved
43,34870.0,22,702,13749.0,60,0.373,4,High School,No,Rural,3,Approved
44,64415.0,10,747,16110.0,48,0.264,2,High School,No,Urban,2,Approved
44,77382.0,6,715,10448.0,36,0.433,2,Bachelor,No,Semiurban,2,Approved
22,69960.0,4,777,27166.0,36,0.308,3,Master,No,Rural,1,Approved
43,105000.0,13,668,48614.0,36,0.284,2,High School,Yes,Rural,0,Approved
63,20856.0,9,768,40723.0,60,0.393,1,Master,No,Semiurban,2,Rejected
40,105733.0,22,699,17664.0,12,0.192,1,Bachelor,No,Urban,3,Approved
33,46325.0,15,728,10437.0,48,0.127,3,Bachelor,No,Semiurban,2,Approved
65,82241.0,11,720,18096.0,60,0.161,0,Bachelor,Yes,Semiurban,0,Approved
25,26561.0,7,783,44163.0,48,0.083,1,Bachelor,No,Urban,3,Approved
42,55150.0,24,744,13874.0,12,0.231,2,High School,No,Rural,0,Approved
44,62632.0,0,657,5531.0,48,0.333,0,High School,No,Semiurban,2,Approved
42,103855.0,11,642,14244.0,48,0.471,2,High School,No,Rural,3,Rejected
62,22999.0,22,686,15014.0,12,0.495,2,Bachelor,No,Urban,3,Approved
39,55938.0,15,633,5510.0,60,0.319,1,High School,No,Rural,2,Approved
64,30279.0,24,611,20930.0,24,0.224,2,High School,No,Semiurban,3,Rejected
24,72628.0,6,530,25010.0,60,0.44,0,High School,No,Urban,1,Rejected
54,84335.0,1,574,60298.0,12,0.101,3,Bachelor,No,Rural,0,Rejected
47,111640.0,13,839,7571.0,24,0.186,0,Bachelor,No,Rural,0,Approved
31,40979.0,12,641,28940.0,48,0.143,0,Bachelor,No,Semiurban,3,Approved
31,91589.0,13,833,33744.0,24,0.2,1,Doctorate,Yes,Rural,0,Approved
53,116260.0,4,720,25232.0,24,0.388,2,Doctorate,Yes,Rural,3,Approved
49,22277.0,4,686,9355.0,12,0.125,2,High School,No,Semiurban,1,Rejected
48,77024.0,4,577,9009.0,60,0.137,1,Bachelor,No,Urban,3,Rejected
23,93178.0,5,690,19174.0,12,0.07,2,Bachelor,No,Semiurban,3,Approved
47,47705.0,29,832,19087.0,48,0.263,1,High School,No,Semiurban,0,Approved
65,28259.0,19,807,12513.0,36,0.192,2,High School,No,Semiurban,2,Approved
21,92384.0,3,711,41676.0,36,0.347,0,Master,No,Urban,0,Rejected
42,28435.0,24,604,13872.0,36,0.144,4,Bachelor,Yes,Rural,1,Rejected
43,49861.0,18,618,5257.0,36,0.548,3,Bachelor,No,Rural,3,Rejected
61,53800.0,18,626,15560.0,60,0.35,3,Bachelor,No,Semiurban,3,Approved
33,81523.0,7,786,24595.0,48,0.572,1,Master,No,Rural,0,Approved
42,38966.0,24,812,22480.0,60,0.492,3,Master,Yes,Urban,3,Approved
53,37743.0,24,705,22368.0,48,0.123,0,Master,No,Semiurban,0,Approved
23,58075.0,5,667,47535.0,60,0.438,0,High School,No,Semiurban,1,Rejected
57,95665.0,30,806,8721.0,60,0.101,1,Bachelor,No,Semiurban,2,Approved
57,193530.0,10,617,13667.0,36,0.207,3,High School,No,Semiurban,0,Approved
53,24004.0,4,694,49139.0,60,0.161,4,Doctorate,No,Urban,0,Rejected
50,65416.0,26,725,5011.0,12,0.33,1,High School,No,Semiurban,0,Approved
54,30257.0,14,625,17383.0,24,0.372,2,Bachelor,No,Urban,0,Approved
56,96320.0,29,642,40012.0,36,0.123,1,Master,Yes,Urban,2,Approved
61,32823.0,21,636,39626.0,36,0.128,0,Bachelor,No,Semiurban,2,Approved
40,37950.0,7,796,27645.0,36,0.398,2,High School,Yes,Semiurban,1,Approved
41,39775.0,10,834,28104.0,36,0.362,0,High School,Yes,Urban,3,Approved
49,52743.0,18,699,9150.0,36,0.56,2,Bachelor,Yes,Semiurban,3,Approved
29,65700.0,11,670,43945.0,60,0.187,0,Bachelor,No,Rural,1,Approved
59,71763.0,8,645,8251.0,36,0.225,0,Bachelor,No,Urban,1,Approved
55,54826.0,6,690,8577.0,36,0.202,2,High School,No,Semiurban,1,Approved
49,26467.0,20,649,23161.0,48,0.119,1,Bachelor,No,Rural,2,Approved
